,local_filepath,filename,label,xmin,xmax,ymin,ymax,pipe_id,dt,side,passnum,cam,video_name,frame
181,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155225_BOX_1_0_6_blue_tape.png,1000_20240515155225_BOX_1_0_6_blue_tape.png,blue_tape,475,760,644,805,1000,20240515155225,BOX,1,0,1000_20240515155225_BOX_1_0_6_blue_tape.png,6
182,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155237_BOX_1_0_8_blue_tape.png,1000_20240515155237_BOX_1_0_8_blue_tape.png,blue_tape,417,650,619,805,1000,20240515155237,BOX,1,0,1000_20240515155237_BOX_1_0_8_blue_tape.png,8
183,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155247_BOX_1_0_11_blue_tape.png,1000_20240515155247_BOX_1_0_11_blue_tape.png,blue_tape,304,537,588,775,1000,20240515155247,BOX,1,0,1000_20240515155247_BOX_1_0_11_blue_tape.png,11
184,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155255_BOX_1_0_17_blue_tape.png,1000_20240515155255_BOX_1_0_17_blue_tape.png,blue_tape,94,327,516,703,1000,20240515155255,BOX,1,0,1000_20240515155255_BOX_1_0_17_blue_tape.png,17
185,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155304_BOX_1_0_22_blue_tape.png,1000_20240515155304_BOX_1_0_22_blue_tape.png,blue_tape,1,234,445,631,1000,20240515155304,BOX,1,0,1000_20240515155304_BOX_1_0_22_blue_tape.png,22
186,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155313_BOX_1_0_14_black_tape.png,1000_20240515155313_BOX_1_0_14_black_tape.png,black_tape,2131,2386,235,416,1000,20240515155313,BOX,1,0,1000_20240515155313_BOX_1_0_14_black_tape.png,14
187,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155322_BOX_1_0_20_black_tape.png,1000_20240515155322_BOX_1_0_20_black_tape.png,black_tape,2013,2268,358,539,1000,20240515155322,BOX,1,0,1000_20240515155322_BOX_1_0_20_black_tape.png,20
188,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155331_BOX_1_0_27_black_tape.png,1000_20240515155331_BOX_1_0_27_black_tape.png,black_tape,1783,2038,455,636,1000,20240515155331,BOX,1,0,1000_20240515155331_BOX_1_0_27_black_tape.png,27
189,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155340_BOX_1_0_36_black_tape.png,1000_20240515155340_BOX_1_0_36_black_tape.png,black_tape,1481,1736,532,712,1000,20240515155340,BOX,1,0,1000_20240515155340_BOX_1_0_36_black_tape.png,36
190,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155348_BOX_1_0_44_black_tape.png,1000_20240515155348_BOX_1_0_44_black_tape.png,black_tape,1215,1470,578,759,1000,20240515155348,BOX,1,0,1000_20240515155348_BOX_1_0_44_black_tape.png,44
191,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155356_BOX_1_0_53_black_tape.png,1000_20240515155356_BOX_1_0_53_black_tape.png,black_tape,908,1163,573,753,1000,20240515155356,BOX,1,0,1000_20240515155356_BOX_1_0_53_black_tape.png,53
192,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155404_BOX_1_0_62_black_tape.png,1000_20240515155404_BOX_1_0_62_black_tape.png,black_tape,601,856,521,702,1000,20240515155404,BOX,1,0,1000_20240515155404_BOX_1_0_62_black_tape.png,62
193,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155412_BOX_1_0_71_black_tape.png,1000_20240515155412_BOX_1_0_71_black_tape.png,black_tape,319,574,445,625,1000,20240515155412,BOX,1,0,1000_20240515155412_BOX_1_0_71_black_tape.png,71
194,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155420_BOX_1_0_79_black_tape.png,1000_20240515155420_BOX_1_0_79_black_tape.png,black_tape,104,360,337,518,1000,20240515155420,BOX,1,0,1000_20240515155420_BOX_1_0_79_black_tape.png,79
195,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155428_BOX_1_0_82_black_tape.png,1000_20240515155428_BOX_1_0_82_black_tape.png,black_tape,53,308,301,482,1000,20240515155428,BOX,1,0,1000_20240515155428_BOX_1_0_82_black_tape.png,82
196,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155436_BOX_1_0_85_black_tape.png,1000_20240515155436_BOX_1_0_85_black_tape.png,black_tape,1,256,240,421,1000,20240515155436,BOX,1,0,1000_20240515155436_BOX_1_0_85_black_tape.png,85
197,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155445_BOX_1_0_39_blue_tape.png,1000_20240515155445_BOX_1_0_39_blue_tape.png,blue_tape,2351,2500,496,659,1000,20240515155445,BOX,1,0,1000_20240515155445_BOX_1_0_39_blue_tape.png,39
198,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155453_BOX_1_0_42_blue_tape.png,1000_20240515155453_BOX_1_0_42_blue_tape.png,blue_tape,2269,2469,573,742,1000,20240515155453,BOX,1,0,1000_20240515155453_BOX_1_0_42_blue_tape.png,42
199,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155502_BOX_1_0_47_blue_tape.png,1000_20240515155502_BOX_1_0_47_blue_tape.png,blue_tape,2105,2306,654,824,1000,20240515155502,BOX,1,0,1000_20240515155502_BOX_1_0_47_blue_tape.png,47
200,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155513_BOX_1_0_56_blue_tape.png,1000_20240515155513_BOX_1_0_56_blue_tape.png,blue_tape,1772,1973,741,911,1000,20240515155513,BOX,1,0,1000_20240515155513_BOX_1_0_56_blue_tape.png,56
201,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155520_BOX_1_0_59_blue_tape.png,1000_20240515155520_BOX_1_0_59_blue_tape.png,blue_tape,1660,1860,798,967,1000,20240515155520,BOX,1,0,1000_20240515155520_BOX_1_0_59_blue_tape.png,59
202,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155528_BOX_1_0_61_blue_tape.png,1000_20240515155528_BOX_1_0_61_blue_tape.png,blue_tape,1588,1789,803,972,1000,20240515155528,BOX,1,0,1000_20240515155528_BOX_1_0_61_blue_tape.png,61
203,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155537_BOX_1_0_67_blue_tape.png,1000_20240515155537_BOX_1_0_67_blue_tape.png,blue_tape,1338,1538,823,992,1000,20240515155537,BOX,1,0,1000_20240515155537_BOX_1_0_67_blue_tape.png,67
204,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155545_BOX_1_0_71_blue_tape.png,1000_20240515155545_BOX_1_0_71_blue_tape.png,blue_tape,1169,1369,834,1003,1000,20240515155545,BOX,1,0,1000_20240515155545_BOX_1_0_71_blue_tape.png,71
205,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155553_BOX_1_0_80_blue_tape.png,1000_20240515155553_BOX_1_0_80_blue_tape.png,blue_tape,775,975,818,987,1000,20240515155553,BOX,1,0,1000_20240515155553_BOX_1_0_80_blue_tape.png,80
206,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155605_BOX_1_0_88_blue_tape.png,1000_20240515155605_BOX_1_0_88_blue_tape.png,blue_tape,417,617,757,926,1000,20240515155605,BOX,1,0,1000_20240515155605_BOX_1_0_88_blue_tape.png,88
207,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155614_BOX_1_0_96_blue_tape.png,1000_20240515155614_BOX_1_0_96_blue_tape.png,blue_tape,161,361,660,829,1000,20240515155614,BOX,1,0,1000_20240515155614_BOX_1_0_96_blue_tape.png,96
208,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155623_BOX_1_0_102_blue_tape.png,1000_20240515155623_BOX_1_0_102_blue_tape.png,blue_tape,1,121,578,747,1000,20240515155623,BOX,1,0,1000_20240515155623_BOX_1_0_102_blue_tape.png,102
209,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155632_BOX_1_0_53_leaf.png,1000_20240515155632_BOX_1_0_53_leaf.png,leaf,2335,2496,429,593,1000,20240515155632,BOX,1,0,1000_20240515155632_BOX_1_0_53_leaf.png,53
210,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155640_BOX_1_0_59_leaf.png,1000_20240515155640_BOX_1_0_59_leaf.png,leaf,2141,2301,567,731,1000,20240515155640,BOX,1,0,1000_20240515155640_BOX_1_0_59_leaf.png,59
211,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155648_BOX_1_0_61_leaf.png,1000_20240515155648_BOX_1_0_61_leaf.png,leaf,2074,2235,593,756,1000,20240515155648,BOX,1,0,1000_20240515155648_BOX_1_0_61_leaf.png,61
212,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155656_BOX_1_0_67_leaf.png,1000_20240515155656_BOX_1_0_67_leaf.png,leaf,1870,2030,665,828,1000,20240515155656,BOX,1,0,1000_20240515155656_BOX_1_0_67_leaf.png,67
213,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155704_BOX_1_0_71_leaf.png,1000_20240515155704_BOX_1_0_71_leaf.png,leaf,1731,1892,706,869,1000,20240515155704,BOX,1,0,1000_20240515155704_BOX_1_0_71_leaf.png,71
214,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155712_BOX_1_0_80_leaf.png,1000_20240515155712_BOX_1_0_80_leaf.png,leaf,1373,1534,757,920,1000,20240515155712,BOX,1,0,1000_20240515155712_BOX_1_0_80_leaf.png,80
215,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155721_BOX_1_0_88_leaf.png,1000_20240515155721_BOX_1_0_88_leaf.png,leaf,1005,1165,762,925,1000,20240515155721,BOX,1,0,1000_20240515155721_BOX_1_0_88_leaf.png,88
216,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155729_BOX_1_0_96_leaf.png,1000_20240515155729_BOX_1_0_96_leaf.png,leaf,713,874,747,910,1000,20240515155729,BOX,1,0,1000_20240515155729_BOX_1_0_96_leaf.png,96
217,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155738_BOX_1_0_102_leaf.png,1000_20240515155738_BOX_1_0_102_leaf.png,leaf,473,633,711,874,1000,20240515155738,BOX,1,0,1000_20240515155738_BOX_1_0_102_leaf.png,102
218,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155747_BOX_1_0_103_leaf.png,1000_20240515155747_BOX_1_0_103_leaf.png,leaf,432,592,700,864,1000,20240515155747,BOX,1,0,1000_20240515155747_BOX_1_0_103_leaf.png,103
219,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155756_BOX_1_0_112_leaf.png,1000_20240515155756_BOX_1_0_112_leaf.png,leaf,130,290,578,741,1000,20240515155756,BOX,1,0,1000_20240515155756_BOX_1_0_112_leaf.png,112
220,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155805_BOX_1_0_48_black_tape.png,1000_20240515155805_BOX_1_0_48_black_tape.png,black_tape,2233,2401,158,304,1000,20240515155805,BOX,1,0,1000_20240515155805_BOX_1_0_48_black_tape.png,48
221,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155813_BOX_1_0_54_black_tape.png,1000_20240515155813_BOX_1_0_54_black_tape.png,black_tape,2115,2283,260,406,1000,20240515155813,BOX,1,0,1000_20240515155813_BOX_1_0_54_black_tape.png,54
222,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155821_BOX_1_0_60_black_tape.png,1000_20240515155821_BOX_1_0_60_black_tape.png,black_tape,1929,2097,354,500,1000,20240515155821,BOX,1,0,1000_20240515155821_BOX_1_0_60_black_tape.png,60
223,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155829_BOX_1_0_61_black_tape.png,1000_20240515155829_BOX_1_0_61_black_tape.png,black_tape,1916,2083,358,503,1000,20240515155829,BOX,1,0,1000_20240515155829_BOX_1_0_61_black_tape.png,61
224,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155837_BOX_1_0_67_black_tape.png,1000_20240515155837_BOX_1_0_67_black_tape.png,black_tape,1742,1909,414,560,1000,20240515155837,BOX,1,0,1000_20240515155837_BOX_1_0_67_black_tape.png,67
225,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155845_BOX_1_0_71_black_tape.png,1000_20240515155845_BOX_1_0_71_black_tape.png,black_tape,1639,1807,465,611,1000,20240515155845,BOX,1,0,1000_20240515155845_BOX_1_0_71_black_tape.png,71
226,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155855_BOX_1_0_80_black_tape.png,1000_20240515155855_BOX_1_0_80_black_tape.png,black_tape,1327,1495,532,677,1000,20240515155855,BOX,1,0,1000_20240515155855_BOX_1_0_80_black_tape.png,80
227,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155904_BOX_1_0_88_black_tape.png,1000_20240515155904_BOX_1_0_88_black_tape.png,black_tape,1051,1219,552,698,1000,20240515155904,BOX,1,0,1000_20240515155904_BOX_1_0_88_black_tape.png,88
228,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155912_BOX_1_0_96_black_tape.png,1000_20240515155912_BOX_1_0_96_black_tape.png,black_tape,810,978,506,652,1000,20240515155912,BOX,1,0,1000_20240515155912_BOX_1_0_96_black_tape.png,96
229,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155922_BOX_1_0_102_black_tape.png,1000_20240515155922_BOX_1_0_102_black_tape.png,black_tape,616,784,455,601,1000,20240515155922,BOX,1,0,1000_20240515155922_BOX_1_0_102_black_tape.png,102
230,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155931_BOX_1_0_103_black_tape.png,1000_20240515155931_BOX_1_0_103_black_tape.png,black_tape,590,758,455,601,1000,20240515155931,BOX,1,0,1000_20240515155931_BOX_1_0_103_black_tape.png,103
231,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155939_BOX_1_0_112_black_tape.png,1000_20240515155939_BOX_1_0_112_black_tape.png,black_tape,340,507,358,504,1000,20240515155939,BOX,1,0,1000_20240515155939_BOX_1_0_112_black_tape.png,112
232,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155948_BOX_1_0_117_black_tape.png,1000_20240515155948_BOX_1_0_117_black_tape.png,black_tape,176,344,281,427,1000,20240515155948,BOX,1,0,1000_20240515155948_BOX_1_0_117_black_tape.png,117
233,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515155956_BOX_1_0_60_blue_tape.png,1000_20240515155956_BOX_1_0_60_blue_tape.png,blue_tape,2003,2207,214,360,1000,20240515155956,BOX,1,0,1000_20240515155956_BOX_1_0_60_blue_tape.png,60
234,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160004_BOX_1_0_66_blue_tape.png,1000_20240515160004_BOX_1_0_66_blue_tape.png,blue_tape,1900,2105,307,452,1000,20240515160004,BOX,1,0,1000_20240515160004_BOX_1_0_66_blue_tape.png,66
235,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160012_BOX_1_0_71_blue_tape.png,1000_20240515160012_BOX_1_0_71_blue_tape.png,blue_tape,1757,1961,353,498,1000,20240515160012,BOX,1,0,1000_20240515160012_BOX_1_0_71_blue_tape.png,71
236,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160021_BOX_1_0_80_blue_tape.png,1000_20240515160021_BOX_1_0_80_blue_tape.png,blue_tape,1491,1695,429,575,1000,20240515160021,BOX,1,0,1000_20240515160021_BOX_1_0_80_blue_tape.png,80
237,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160029_BOX_1_0_88_blue_tape.png,1000_20240515160029_BOX_1_0_88_blue_tape.png,blue_tape,1230,1434,465,611,1000,20240515160029,BOX,1,0,1000_20240515160029_BOX_1_0_88_blue_tape.png,88
238,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160038_BOX_1_0_96_blue_tape.png,1000_20240515160038_BOX_1_0_96_blue_tape.png,blue_tape,1000,1204,465,611,1000,20240515160038,BOX,1,0,1000_20240515160038_BOX_1_0_96_blue_tape.png,96
239,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160047_BOX_1_0_102_blue_tape.png,1000_20240515160047_BOX_1_0_102_blue_tape.png,blue_tape,821,1025,445,590,1000,20240515160047,BOX,1,0,1000_20240515160047_BOX_1_0_102_blue_tape.png,102
240,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160056_BOX_1_0_103_blue_tape.png,1000_20240515160056_BOX_1_0_103_blue_tape.png,blue_tape,785,989,429,575,1000,20240515160056,BOX,1,0,1000_20240515160056_BOX_1_0_103_blue_tape.png,103
241,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160105_BOX_1_0_112_blue_tape.png,1000_20240515160105_BOX_1_0_112_blue_tape.png,blue_tape,529,733,383,529,1000,20240515160105,BOX,1,0,1000_20240515160105_BOX_1_0_112_blue_tape.png,112
242,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160114_BOX_1_0_117_blue_tape.png,1000_20240515160114_BOX_1_0_117_blue_tape.png,blue_tape,365,570,312,457,1000,20240515160114,BOX,1,0,1000_20240515160114_BOX_1_0_117_blue_tape.png,117
243,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160122_BOX_1_0_60_gum.png,1000_20240515160122_BOX_1_0_60_gum.png,gum,2013,2122,342,430,1000,20240515160122,BOX,1,0,1000_20240515160122_BOX_1_0_60_gum.png,60
244,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160130_BOX_1_0_65_gum.png,1000_20240515160130_BOX_1_0_65_gum.png,gum,1890,1999,419,507,1000,20240515160130,BOX,1,0,1000_20240515160130_BOX_1_0_65_gum.png,65
245,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160138_BOX_1_0_71_gum.png,1000_20240515160138_BOX_1_0_71_gum.png,gum,1711,1820,480,568,1000,20240515160138,BOX,1,0,1000_20240515160138_BOX_1_0_71_gum.png,71
246,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160146_BOX_1_0_80_gum.png,1000_20240515160146_BOX_1_0_80_gum.png,gum,1430,1539,552,640,1000,20240515160146,BOX,1,0,1000_20240515160146_BOX_1_0_80_gum.png,80
247,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160158_BOX_1_0_88_gum.png,1000_20240515160158_BOX_1_0_88_gum.png,gum,1143,1289,573,672,1000,20240515160158,BOX,1,0,1000_20240515160158_BOX_1_0_88_gum.png,88
248,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160206_BOX_1_0_96_gum.png,1000_20240515160206_BOX_1_0_96_gum.png,gum,882,1028,562,661,1000,20240515160206,BOX,1,0,1000_20240515160206_BOX_1_0_96_gum.png,96
249,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160216_BOX_1_0_102_gum.png,1000_20240515160216_BOX_1_0_102_gum.png,gum,703,849,532,631,1000,20240515160216,BOX,1,0,1000_20240515160216_BOX_1_0_102_gum.png,102
250,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160225_BOX_1_0_103_gum.png,1000_20240515160225_BOX_1_0_103_gum.png,gum,667,813,521,621,1000,20240515160225,BOX,1,0,1000_20240515160225_BOX_1_0_103_gum.png,103
251,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160234_BOX_1_0_112_gum.png,1000_20240515160234_BOX_1_0_112_gum.png,gum,381,527,440,539,1000,20240515160234,BOX,1,0,1000_20240515160234_BOX_1_0_112_gum.png,112
252,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160242_BOX_1_0_117_gum.png,1000_20240515160242_BOX_1_0_117_gum.png,gum,253,399,378,477,1000,20240515160242,BOX,1,0,1000_20240515160242_BOX_1_0_117_gum.png,117
253,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160251_BOX_1_0_123_leaf.png,1000_20240515160251_BOX_1_0_123_leaf.png,leaf,2259,2492,245,426,1000,20240515160251,BOX,1,0,1000_20240515160251_BOX_1_0_123_leaf.png,123
254,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160259_BOX_1_0_130_leaf.png,1000_20240515160259_BOX_1_0_130_leaf.png,leaf,2172,2405,337,518,1000,20240515160259,BOX,1,0,1000_20240515160259_BOX_1_0_130_leaf.png,130
255,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160308_BOX_1_0_135_leaf.png,1000_20240515160308_BOX_1_0_135_leaf.png,leaf,2028,2262,414,595,1000,20240515160308,BOX,1,0,1000_20240515160308_BOX_1_0_135_leaf.png,135
256,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160317_BOX_1_0_144_leaf.png,1000_20240515160317_BOX_1_0_144_leaf.png,leaf,1757,1990,527,707,1000,20240515160317,BOX,1,0,1000_20240515160317_BOX_1_0_144_leaf.png,144
257,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160325_BOX_1_0_152_leaf.png,1000_20240515160325_BOX_1_0_152_leaf.png,leaf,1511,1745,593,774,1000,20240515160325,BOX,1,0,1000_20240515160325_BOX_1_0_152_leaf.png,152
258,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160334_BOX_1_0_160_leaf.png,1000_20240515160334_BOX_1_0_160_leaf.png,leaf,1194,1428,603,784,1000,20240515160334,BOX,1,0,1000_20240515160334_BOX_1_0_160_leaf.png,160
259,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160343_BOX_1_0_169_leaf.png,1000_20240515160343_BOX_1_0_169_leaf.png,leaf,851,1085,614,794,1000,20240515160343,BOX,1,0,1000_20240515160343_BOX_1_0_169_leaf.png,169
260,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160351_BOX_1_0_177_leaf.png,1000_20240515160351_BOX_1_0_177_leaf.png,leaf,570,803,567,748,1000,20240515160351,BOX,1,0,1000_20240515160351_BOX_1_0_177_leaf.png,177
261,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160400_BOX_1_0_181_leaf.png,1000_20240515160400_BOX_1_0_181_leaf.png,leaf,447,681,537,718,1000,20240515160400,BOX,1,0,1000_20240515160400_BOX_1_0_181_leaf.png,181
262,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160408_BOX_1_0_183_leaf.png,1000_20240515160408_BOX_1_0_183_leaf.png,leaf,386,619,516,697,1000,20240515160408,BOX,1,0,1000_20240515160408_BOX_1_0_183_leaf.png,183
263,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160416_BOX_1_0_190_leaf.png,1000_20240515160416_BOX_1_0_190_leaf.png,leaf,186,420,419,600,1000,20240515160416,BOX,1,0,1000_20240515160416_BOX_1_0_190_leaf.png,190
264,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160425_BOX_1_0_192_leaf.png,1000_20240515160425_BOX_1_0_192_leaf.png,leaf,119,353,405,586,1000,20240515160425,BOX,1,0,1000_20240515160425_BOX_1_0_192_leaf.png,192
265,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160433_BOX_1_0_196_leaf.png,1000_20240515160433_BOX_1_0_196_leaf.png,leaf,21,254,352,533,1000,20240515160433,BOX,1,0,1000_20240515160433_BOX_1_0_196_leaf.png,196
266,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160442_BOX_1_0_131_leaf.png,1000_20240515160442_BOX_1_0_131_leaf.png,leaf,2305,2520,936,1181,1000,20240515160442,BOX,1,0,1000_20240515160442_BOX_1_0_131_leaf.png,131
267,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160453_BOX_1_0_135_leaf.png,1000_20240515160453_BOX_1_0_135_leaf.png,leaf,2238,2453,1028,1273,1000,20240515160453,BOX,1,0,1000_20240515160453_BOX_1_0_135_leaf.png,135
268,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160502_BOX_1_0_144_leaf.png,1000_20240515160502_BOX_1_0_144_leaf.png,leaf,1818,2034,1120,1365,1000,20240515160502,BOX,1,0,1000_20240515160502_BOX_1_0_144_leaf.png,144
269,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160511_BOX_1_0_152_leaf.png,1000_20240515160511_BOX_1_0_152_leaf.png,leaf,1399,1614,1187,1432,1000,20240515160511,BOX,1,0,1000_20240515160511_BOX_1_0_152_leaf.png,152
270,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160519_BOX_1_0_160_leaf.png,1000_20240515160519_BOX_1_0_160_leaf.png,leaf,1000,1215,1187,1432,1000,20240515160519,BOX,1,0,1000_20240515160519_BOX_1_0_160_leaf.png,160
271,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160528_BOX_1_0_169_leaf.png,1000_20240515160528_BOX_1_0_169_leaf.png,leaf,514,751,1146,1391,1000,20240515160528,BOX,1,0,1000_20240515160528_BOX_1_0_169_leaf.png,169
